"",baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000079999,15.2770650420885,-0.319685429166654,0.422624944524677,-0.756428207346355,0.449392501300079,0.999424181882359,NS
ENSG00000080189,55.2633532691802,0.213526660249552,0.254501107732196,0.839000907116837,0.401468800567679,0.999424181882359,NS
ENSG00000080298,14.9580016206056,-0.110980642336778,0.429932399193809,-0.258135098785027,0.796302644337693,0.999424181882359,NS
ENSG00000080345,45.0369487910197,-0.600441360797341,0.35082355747332,-1.71151950319928,0.0869852539893358,0.999424181882359,NS
ENSG00000080371,160.059689198321,-0.175543446256768,0.177801282914826,-0.987301347768459,0.323494930148492,0.999424181882359,NS
ENSG00000080503,160.619756639244,-0.207068188325781,0.269893921454251,-0.767220644355565,0.442950340609386,0.999424181882359,NS
ENSG00000080546,11.0620735449818,-0.219975380645055,0.512281371390622,-0.429403435162822,0.667629654319515,0.999424181882359,NS
ENSG00000080603,280.728034730033,0.0751460194630713,0.166766774472166,0.450605462034726,0.652273929294158,0.999424181882359,NS
ENSG00000080802,20.5805222930157,0.0695095308243437,0.370612871615756,0.187552932312642,0.851227125924596,0.999424181882359,NS
ENSG00000080815,250.281526979525,0.292810689139181,0.190013851825159,1.54099654486563,0.123317626897586,0.999424181882359,NS
ENSG00000080822,36.6849921933054,0.0353598744460148,0.309852382104142,0.114118452812573,0.909143894554267,0.999424181882359,NS
ENSG00000080824,445.227138654949,-0.394690938409211,0.203903729441199,-1.9356729741573,0.052907766499465,0.999424181882359,NS
ENSG00000080845,90.2268503900329,0.117645552091663,0.19595672954476,0.600364949777294,0.548263041643352,0.999424181882359,NS
ENSG00000081014,9.81730023034438,-0.638319050871723,0.53745744753928,-1.18766435146491,0.234965673785577,0.999424181882359,NS
ENSG00000081019,68.3493466692589,-0.425722406299091,0.222559436356486,-1.91284815089658,0.0557674948601996,0.999424181882359,NS
ENSG00000081087,101.30613321688,-0.139761023873339,0.250909781790296,-0.557017039655106,0.577515787150328,0.999424181882359,NS
ENSG00000081154,79.3869187010176,0.00445700988870022,0.217457940253775,0.0204959629595445,0.98364773249282,0.999424181882359,NS
ENSG00000081189,45.5732205840417,-0.00276714277592298,0.351954116686141,-0.00786222591165373,0.99372691595964,0.999424181882359,NS
ENSG00000081237,6433.02105323131,0.0981185370397304,0.165262913602776,0.593711770540167,0.55270490907115,0.999424181882359,NS
ENSG00000081665,20.1190947008093,-0.280909052006542,0.392715994715948,-0.715298220052698,0.474424788187773,0.999424181882359,NS
ENSG00000081791,55.1892138643564,0.133854589459657,0.25026491508963,0.534851596803805,0.592752480965169,0.999424181882359,NS
ENSG00000081913,33.1437947302396,0.020688956478304,0.369223453799859,0.0560337006367928,0.95531496009961,0.999424181882359,NS
ENSG00000082014,42.7355244063815,0.0134121606455812,0.316891250952562,0.0423241746348779,0.966240273978288,0.999424181882359,NS
ENSG00000082074,2659.30117175432,-0.016880135980814,0.165395645629121,-0.102059131705714,0.918709739745905,0.999424181882359,NS
ENSG00000082153,160.340188012241,-0.135327946661763,0.189212400393069,-0.71521711251817,0.474474896541918,0.999424181882359,NS
ENSG00000082212,117.641105501184,0.300597477185787,0.218664508459188,1.37469715274754,0.169225354329949,0.999424181882359,NS
ENSG00000082213,7.72326711959268,-0.619631907185957,0.632144213812548,-0.980206563070272,0.326984165523449,0.999424181882359,NS
ENSG00000082258,96.0786520341202,-0.0213368558550752,0.199294478453869,-0.107061951844361,0.914739831654599,0.999424181882359,NS
ENSG00000082641,128.390863256008,0.0955355145509757,0.186193579761428,0.513097791413573,0.607882916382174,0.999424181882359,NS
ENSG00000082701,198.222735421793,0.174484290288146,0.173676112968269,1.00465335909507,0.315063794074444,0.999424181882359,NS
ENSG00000082805,9.31288784540974,-0.361208502827336,0.540784283879461,-0.667934541729116,0.504175377237703,0.999424181882359,NS
ENSG00000082898,102.94704491025,-0.621369046960119,0.320552000445061,-1.93843446959432,0.0525702384561687,0.999424181882359,NS
ENSG00000082996,582.352881560038,0.0313925577820455,0.178685278400117,0.175686313182167,0.860540388551609,0.999424181882359,NS
ENSG00000083168,692.53436321214,-0.0452581436051473,0.181495969629228,-0.249361700414636,0.803081008184678,0.999424181882359,NS
ENSG00000083223,966.266458616846,-0.0330433432742976,0.137163046397827,-0.240905580198757,0.80962829712206,0.999424181882359,NS
ENSG00000083312,107.635670603399,-0.280305087004902,0.261486914721427,-1.0719660190397,0.28373529519524,0.999424181882359,NS
ENSG00000083444,86.2945570235723,-0.204311236306787,0.349129395070973,-0.58520204597855,0.558411869345785,0.999424181882359,NS
ENSG00000083520,30.9756643617074,-0.107413812497472,0.305733982369638,-0.351330956620996,0.725340073310295,0.999424181882359,NS
ENSG00000083642,70.1586513653828,-0.0171887749449378,0.227502860436645,-0.0755541047349799,0.939773851156303,0.999424181882359,NS
ENSG00000083799,398.262748302708,-0.207096525181295,0.179679714047531,-1.15258712581495,0.249079889948653,0.999424181882359,NS
ENSG00000083812,18.6626330711341,-0.494972600272053,0.427511775473751,-1.15779875238184,0.24694617264714,0.999424181882359,NS
ENSG00000083814,7.99058601777562,-0.134026933753404,0.584794097672822,-0.229186536401037,0.818723936505187,0.999424181882359,NS
ENSG00000083828,74.4329172543047,-0.229736115654444,0.23088437661436,-0.995026684019274,0.319723286453346,0.999424181882359,NS
ENSG00000083838,12.2453014585792,-0.409841401235153,0.471371808521236,-0.869465237051164,0.384592714181098,0.999424181882359,NS
ENSG00000083842,8.94025205598393,-0.341022472503644,0.541352073553219,-0.629945813757226,0.52873003705029,0.999424181882359,NS
ENSG00000083844,37.5290883591571,-0.582351828743811,0.297727307595748,-1.95599064609325,0.0504662560126412,0.999424181882359,NS
ENSG00000083845,23.4632431503141,-0.304166749251132,0.397828525986567,-0.764567469104522,0.444529146512354,0.999424181882359,NS
ENSG00000083896,234.862546425188,-0.050693109000767,0.164068364414708,-0.308975524816183,0.757340144872667,0.999424181882359,NS
ENSG00000083937,92.1475126242025,-0.403194292450578,0.218541414258407,-1.84493311631009,0.0650472686031387,0.999424181882359,NS
ENSG00000084070,3429.86399639608,-0.0852972999928159,0.223022361344864,-0.382460751820841,0.702119635589029,0.999424181882359,NS
ENSG00000084073,86.4500033576647,-0.0806859138665076,0.213761629276149,-0.377457423672015,0.705833699316398,0.999424181882359,NS
ENSG00000084090,14.0558285460511,-0.501041642266152,0.465573196121754,-1.0761823198583,0.281845725250394,0.999424181882359,NS
ENSG00000084092,14.2755825671253,-0.078947357689003,0.445598344843913,-0.177171568526937,0.859373627381463,0.999424181882359,NS
ENSG00000084093,60.5102865606899,-0.394020143814376,0.241165462949164,-1.63381662944595,0.102297359498992,0.999424181882359,NS
ENSG00000084110,409.860608064815,0.0607896192673986,0.142581818307184,0.426349025346492,0.669853539357291,0.999424181882359,NS
ENSG00000084112,128.61680730525,0.00447983415345671,0.281682544439479,0.0159038401274426,0.987311106411907,0.999424181882359,NS
ENSG00000084234,1066.8575540126,-0.175279747085861,0.127622521010103,-1.37342332449291,0.169620782817982,0.999424181882359,NS
ENSG00000084463,69.7819855828371,-0.284077503363468,0.261004452622982,-1.0884009851503,0.276418126444608,0.999424181882359,NS
ENSG00000084623,30.8933759115861,-0.836136949277688,0.4317229398913,-1.93674431450924,0.0527766058858272,0.999424181882359,NS
ENSG00000084652,20.2921631219257,-0.162270162337916,0.371105976646977,-0.437260978128302,0.661922091447863,0.999424181882359,NS
ENSG00000084676,789.032746015502,-0.112032165934746,0.162706859082231,-0.688552200974672,0.491105109645045,0.999424181882359,NS
ENSG00000084731,31.6879760985023,-0.238170786632104,0.32682352321179,-0.728744321374211,0.466158075900753,0.999424181882359,NS
ENSG00000084733,251.197073752895,0.131384033557154,0.205816226200559,0.638356051816468,0.523241932379672,0.999424181882359,NS
ENSG00000084754,91.7895162694568,0.0856723159525962,0.256263874440068,0.334312887994021,0.738143466172668,0.999424181882359,NS
ENSG00000084764,25.9259476024029,-0.396921894362403,0.369029610803809,-1.07558277911044,0.282113892529476,0.999424181882359,NS
ENSG00000085063,113.387731358435,-0.0973572645916031,0.227487549680111,-0.427967441420443,0.668674824879782,0.999424181882359,NS
ENSG00000085117,421.753116778375,-0.107570189863756,0.17015194352874,-0.632200770869164,0.527255693672012,0.999424181882359,NS
ENSG00000085185,57.2218402930073,0.337623502443965,0.237673432004489,1.4205353101376,0.155451896368192,0.999424181882359,NS
ENSG00000085224,158.08699142411,-0.180532970483299,0.208908417005061,-0.864172794334685,0.387492974954019,0.999424181882359,NS
ENSG00000085231,12.9692614883046,0.0755311945890972,0.502602367924171,0.150280220328156,0.880543537653609,0.999424181882359,NS
ENSG00000085265,607.528796373425,0.0265998294962393,0.278571694769705,0.095486476177091,0.923928431623926,0.999424181882359,NS
ENSG00000085274,31.0440575851107,-0.203478852074439,0.309373618833143,-0.657712357123064,0.510722980467695,0.999424181882359,NS
ENSG00000085365,27.7714009541813,-0.562928788042791,0.333540243031091,-1.68773873559335,0.0914613925628978,0.999424181882359,NS
ENSG00000085433,39.4607245460069,-0.205721085737281,0.276902960087454,-0.742935668410004,0.457520629655165,0.999424181882359,NS
ENSG00000085449,87.8511830612499,-0.0275524010063621,0.269536894230006,-0.102221260228852,0.918581052924721,0.999424181882359,NS
ENSG00000085491,14.1307191428927,-0.0157292887339853,0.552162893650635,-0.0284866819463199,0.97727398998704,0.999424181882359,NS
ENSG00000085514,753.478373701247,0.0861542418958107,0.114358180219418,0.75337192084123,0.45122645117996,0.999424181882359,NS
ENSG00000085644,51.1506908988087,0.00124748824785212,0.264608309500367,0.00471447117517823,0.996238410171312,0.999424181882359,NS
ENSG00000085719,99.2309450200372,0.0344986815438809,0.312928540954501,0.110244599098095,0.912215392847629,0.999424181882359,NS
ENSG00000085832,101.839412901035,-0.0875519700953329,0.236787747558475,-0.36974873488212,0.711569715894554,0.999424181882359,NS
ENSG00000085871,11.4200285922879,0.354150585903352,0.548745814331325,0.645381844661362,0.518679765817558,0.999424181882359,NS
ENSG00000085872,108.815223420004,0.137275989095075,0.197413164484615,0.695374036749069,0.486820927074254,0.999424181882359,NS
ENSG00000085978,27.5896224818676,-0.10315576207825,0.321965820716543,-0.320393518320281,0.748670038430826,0.999424181882359,NS
ENSG00000086061,296.132691848244,-0.13512938199637,0.220108258050984,-0.613922363444765,0.53926663141792,0.999424181882359,NS
ENSG00000086062,294.873903700445,0.103614559749705,0.155527256959547,0.666214795884016,0.505273817013726,0.999424181882359,NS
ENSG00000086065,155.246351321048,-0.425797868093524,0.26829035168844,-1.58707857145752,0.1124948504653,0.999424181882359,NS
ENSG00000086102,20.298287334966,-0.0890141069536719,0.371561923177557,-0.239567354459878,0.810665675207349,0.999424181882359,NS
ENSG00000086232,57.5986459590435,-0.208843790082659,0.273113155984652,-0.764678615827628,0.444462942861726,0.999424181882359,NS
ENSG00000086288,9.18744182712316,0.108135437805219,0.561065224302828,0.192732383190541,0.847168560784557,0.999424181882359,NS
ENSG00000086300,477.700382506711,0.0274210504949212,0.192548760740835,0.142410942503178,0.886755419612403,0.999424181882359,NS
ENSG00000086504,53.0428400119304,-0.0462800493141938,0.260123779330256,-0.177915488669861,0.858789346711259,0.999424181882359,NS
ENSG00000086544,23.083074468544,-0.0840809675329256,0.349962843034949,-0.240256842137178,0.810131150183662,0.999424181882359,NS
ENSG00000086548,15.4311008606251,0.223829766957893,0.836045443858581,0.267724402545461,0.788911464765457,0.999424181882359,NS
ENSG00000086589,165.01673606335,0.0941605201999727,0.160236446374669,0.587634850437235,0.556777413590627,0.999424181882359,NS
ENSG00000086598,140.99628857278,-0.0438409734993605,0.163864405042163,-0.267544214303771,0.789050176326425,0.999424181882359,NS
ENSG00000086619,23.5197193536684,0.229033339659849,0.34451160732644,0.66480587239788,0.506174666152109,0.999424181882359,NS
ENSG00000086666,117.671524134423,0.198561450788178,0.200857349171058,0.988569507701085,0.322873811143552,0.999424181882359,NS
ENSG00000086730,799.773969968868,0.240499701311163,0.130671337424304,1.84049314908467,0.0656958691545914,0.999424181882359,NS
ENSG00000086758,110.462887451215,-0.117311616314274,0.22505816986521,-0.521250201157029,0.602192487015417,0.999424181882359,NS
ENSG00000087077,15.8231142174139,0.131219123762951,0.440521879092845,0.297871978647614,0.765800875467902,0.999424181882359,NS
ENSG00000087086,7709.69585548326,-0.171256291721029,0.160666164489357,-1.06591386098828,0.286462582567048,0.999424181882359,NS
ENSG00000087087,130.415718042565,0.0536238665719928,0.246408533221038,0.217621792033842,0.827723803816102,0.999424181882359,NS
ENSG00000087088,73.3309291695881,0.24971939094294,0.23511011057875,1.06213803535811,0.288173025197836,0.999424181882359,NS
ENSG00000087095,9.60349764295319,-0.00977495474089428,0.521921093426648,-0.0187287980194808,0.985057454783773,0.999424181882359,NS
ENSG00000087111,63.9609690974661,0.0593331236276766,0.226456344571019,0.262006894706671,0.793316126621843,0.999424181882359,NS
ENSG00000087152,270.769404718186,-0.0288725964051861,0.163224008872858,-0.176889396385774,0.859595267740219,0.999424181882359,NS
ENSG00000087157,275.545953112892,0.0954943822471795,0.289867327906096,0.329441689537758,0.741821861102132,0.999424181882359,NS
ENSG00000087191,26.0000481570006,0.106168181150891,0.336016034960139,0.315961650947658,0.752031616234492,0.999424181882359,NS
ENSG00000087206,254.688522990716,0.153729984885114,0.146681556120542,1.04805259059824,0.294614377489479,0.999424181882359,NS
ENSG00000087253,459.022502278851,-0.0397901620049166,0.162493802716647,-0.244871874124959,0.806555639990248,0.999424181882359,NS
ENSG00000087266,960.990840342709,0.185369681902749,0.187281641615781,0.989790992344275,0.322276288499534,0.999424181882359,NS
ENSG00000087274,370.258774535101,0.0253492067147477,0.183479810261976,0.138158016833316,0.890115534546409,0.999424181882359,NS
ENSG00000087301,10.6292118534671,-0.20178548318619,0.524989351265413,-0.384361097420003,0.700710829902859,0.999424181882359,NS
ENSG00000087302,14.2332847928558,-0.0614540497120227,0.446419576366411,-0.137659845054784,0.890509256183576,0.999424181882359,NS
ENSG00000087338,95.7093412773143,0.061750612509348,0.220555010070895,0.279978280654331,0.779494168294393,0.999424181882359,NS
ENSG00000087365,358.180624927917,0.102787619107815,0.140142089252546,0.733452880972713,0.463282256396603,0.999424181882359,NS
ENSG00000087460,926.593326746805,0.0330940362536627,0.141710473718395,0.233532747335435,0.815347743731107,0.999424181882359,NS
ENSG00000087502,52.0418023922465,-0.114331899740118,0.28115270580514,-0.406654097148753,0.684262058870112,0.999424181882359,NS
ENSG00000087589,249.505675804805,-0.140787594993881,0.177437842373975,-0.793447401694347,0.427517202741302,0.999424181882359,NS
ENSG00000087903,149.795711951222,0.0207100454040988,0.456258159261306,0.0453910685950887,0.963795599880235,0.999424181882359,NS
ENSG00000088038,181.487048518993,0.266994402210827,0.164303763638973,1.6250047856329,0.104161539128323,0.999424181882359,NS
ENSG00000088205,16.4993633388073,-0.575015356724387,0.460660530486711,-1.24824099020781,0.211942817001003,0.999424181882359,NS
ENSG00000088247,77.348018994227,0.059420007883648,0.226379476101271,0.262479659848079,0.792951664872513,0.999424181882359,NS
ENSG00000088448,51.7133150584659,-0.173715495794263,0.275181983977889,-0.63127495951269,0.527860756775525,0.999424181882359,NS
ENSG00000088682,12.7618097939149,0.389052550719619,0.450328207878668,0.863931114935713,0.387625732938729,0.999424181882359,NS
ENSG00000088832,402.748193345954,0.223536664562202,0.133174227642764,1.67852795934235,0.0932440769735785,0.999424181882359,NS
ENSG00000088833,246.305245895653,0.0611239022446301,0.189648519633483,0.322300972149737,0.747224696730327,0.999424181882359,NS
ENSG00000088888,35.156903092606,-0.0150732202761862,0.365054449794976,-0.041290334317666,0.967064438597606,0.999424181882359,NS
ENSG00000088930,293.932170949699,-0.0454565221239914,0.304981251028312,-0.149046939674897,0.881516594094211,0.999424181882359,NS
ENSG00000088970,41.0840878980058,-0.00904169354884754,0.271826822236019,-0.0332626981931787,0.973465099818174,0.999424181882359,NS
ENSG00000088986,9.88307858254718,-0.124864152599085,0.538954212448947,-0.231678591084235,0.816787660848642,0.999424181882359,NS
ENSG00000088992,10.0521152110789,-0.0469553611678125,0.561295522360677,-0.0836553282490644,0.933330475480415,0.999424181882359,NS
ENSG00000089009,31.927167656573,-0.0249994231075808,0.370952038564781,-0.0673926020309902,0.946269158525112,0.999424181882359,NS
ENSG00000089022,12.7763091540967,0.00367716264064421,0.453709257715929,0.00810466742326539,0.993533481785504,0.999424181882359,NS
ENSG00000089053,52.1452402561726,0.191905671864216,0.245817611253405,0.78068316946741,0.434988861902186,0.999424181882359,NS
ENSG00000089057,49.9336717046815,-0.0116298868630323,0.286370625567388,-0.0406113121413548,0.967605765813062,0.999424181882359,NS
ENSG00000089060,122.051292035657,0.0137839783396622,0.205749248921605,0.0669940639487543,0.946586428867768,0.999424181882359,NS
ENSG00000089063,35.630279608689,-0.0358508813520464,0.29723990945561,-0.120612610257171,0.903997880225389,0.999424181882359,NS
ENSG00000089094,10.7533173021439,-0.322266468139104,0.498366724098108,-0.646645236441715,0.517861573730912,0.999424181882359,NS
ENSG00000089154,8.75946854560042,0.142403911722911,0.559943625424551,0.25431830144497,0.7992496620016,0.999424181882359,NS
ENSG00000089157,15.5660703729802,-0.408724308360619,0.62431759375862,-0.654673698846046,0.512677862490153,0.999424181882359,NS
ENSG00000089159,1623.53346751737,0.21754419673152,0.195063294295725,1.11524927084289,0.264743617531696,0.999424181882359,NS
ENSG00000089169,12.0658884577175,0.652435480217245,1.79974868237228,0.362514770316296,0.716967387974559,0.999424181882359,NS
ENSG00000089234,47.2445451415752,-0.0813165758748636,0.259710677479531,-0.313104477120594,0.754201287749648,0.999424181882359,NS
ENSG00000089280,438.540748035322,-0.0412482632728081,0.169731373360344,-0.243020853812554,0.807989242632205,0.999424181882359,NS
ENSG00000089289,56.0005719973936,0.0722356358300292,0.239157062580631,0.30204266205049,0.762619541171855,0.999424181882359,NS
ENSG00000089327,66.1126155989404,0.0738029655923798,0.350703210134268,0.210442800235914,0.833322090723267,0.999424181882359,NS
ENSG00000089351,414.929883311294,0.36946829125513,0.275619456989489,1.34050148451319,0.18008236201778,0.999424181882359,NS
ENSG00000089486,21.8570090641624,-0.174179464138314,0.383199987453707,-0.454539326307666,0.649440693448055,0.999424181882359,NS
ENSG00000089505,15.8080994200876,0.0398737031210938,0.468464530569679,0.085115735598179,0.932169380506202,0.999424181882359,NS
ENSG00000089597,142.933763731025,0.0745084290206218,0.16916899102887,0.440437863744817,0.659620006407155,0.999424181882359,NS
ENSG00000089639,1554.21822223959,0.108047324113292,0.0969533330895844,1.11442609212266,0.265096434867365,0.999424181882359,NS
ENSG00000089693,439.887909454184,0.166836402398176,0.137300399494024,1.21511957003036,0.224320490560222,0.999424181882359,NS
ENSG00000089737,35.3722953288853,-0.327219419139247,0.336576082153906,-0.972200451812315,0.330950835853854,0.999424181882359,NS
ENSG00000089818,97.956609452165,0.0638878721936737,0.220986408119802,0.289103174884125,0.772502424086162,0.999424181882359,NS
ENSG00000089820,651.208037932518,0.0284376199640539,0.140171395477616,0.202877483434879,0.839230793913061,0.999424181882359,NS
ENSG00000089902,241.668154958364,-0.237198720960794,0.166295662808419,-1.42636745273422,0.15376230343967,0.999424181882359,NS
ENSG00000089916,85.503007675953,-0.162579266913578,0.233574909356571,-0.696047650672052,0.486398988822363,0.999424181882359,NS
ENSG00000090013,18.8439182176821,-0.0464968495739941,0.416710765892298,-0.111580629491131,0.911155931523654,0.999424181882359,NS
ENSG00000090020,123.722746262314,-0.038583489619046,0.221011674866509,-0.174576703435918,0.861412255410556,0.999424181882359,NS
ENSG00000090054,64.9861408650828,0.106086427452523,0.229023646381698,0.46321167760868,0.643212646675343,0.999424181882359,NS
ENSG00000090060,533.834554484198,0.0404071457523973,0.166512117988271,0.242667898532427,0.808262677461859,0.999424181882359,NS
ENSG00000090061,140.144663816577,-0.0519267583429517,0.167052213288984,-0.310841486745964,0.755921129012091,0.999424181882359,NS
ENSG00000090266,16.2117116769004,0.13691207423219,0.41859627603393,0.327074276745578,0.743611706949292,0.999424181882359,NS
ENSG00000090273,35.5318535967256,-0.113147003229884,0.290703004581587,-0.389218554492541,0.697114479006584,0.999424181882359,NS
ENSG00000090316,302.332945554459,0.287807269456479,0.158850621130572,1.81181079059116,0.0700154372296317,0.999424181882359,NS
ENSG00000090372,336.354303252504,0.203261261353285,0.210677223853835,0.964799410373401,0.334645291319208,0.999424181882359,NS
ENSG00000090376,153.695251858091,0.0847617396701662,0.254354614680895,0.333242389867805,0.73895132248097,0.999424181882359,NS
ENSG00000090382,1124.8936530351,0.540664216740782,0.64258709058953,0.841386676854586,0.40013134686144,0.999424181882359,NS
ENSG00000090432,41.0867314350144,-0.369486754039857,0.278950574475125,-1.32455993229297,0.185317152722069,0.999424181882359,NS
ENSG00000090487,229.976035923484,-0.0330845387338409,0.18825966525098,-0.175738858824242,0.860499105445815,0.999424181882359,NS
ENSG00000090520,36.9426371663002,-0.327885961542535,0.320262999889066,-1.02380219274818,0.305928714486102,0.999424181882359,NS
ENSG00000090581,48.5850168641087,-0.170109711626885,0.281349362683263,-0.604620923980522,0.5454309005722,0.999424181882359,NS
ENSG00000090615,44.1205467008845,0.0663324951618623,0.280403140343135,0.236561170751118,0.812997246463288,0.999424181882359,NS
ENSG00000090621,11.8724694382525,-0.828814469836787,0.68112426247158,-1.21683298555433,0.223667767071736,0.999424181882359,NS
ENSG00000090661,33.3612157759045,0.0570434895151491,0.383596853462241,0.148706875461282,0.881784935732708,0.999424181882359,NS
ENSG00000090674,53.605306191601,0.212048494623723,0.25182917832025,0.842033063992538,0.399769446294065,0.999424181882359,NS
ENSG00000090686,85.1795940468385,0.197526348269042,0.198994050925574,0.992624389273421,0.32089303460471,0.999424181882359,NS
ENSG00000090857,27.0569117064326,-0.664856225731364,0.455429658936368,-1.45984393568943,0.144332970453425,0.999424181882359,NS
ENSG00000090863,132.50446729653,-0.153396433512255,0.183841964242022,-0.834392920814929,0.404059605131265,0.999424181882359,NS
ENSG00000090905,18.7850368904405,-0.0984679812299949,0.407749611875474,-0.241491293583541,0.809174363556315,0.999424181882359,NS
ENSG00000090989,76.8109215888583,-0.0145365953021551,0.25216642646034,-0.0576468307308203,0.954029946141374,0.999424181882359,NS
ENSG00000091009,62.6504053533722,-0.235242303325481,0.227654194257961,-1.03333173409018,0.301448681290191,0.999424181882359,NS
ENSG00000091039,860.296662852366,-0.339426387316381,0.204068642521286,-1.66329516932507,0.0962533652158252,0.999424181882359,NS
ENSG00000091073,80.9761470211512,0.113225936089987,0.224181702791335,0.50506323522476,0.61351442255756,0.999424181882359,NS
ENSG00000091106,71.7433266064912,0.194146935504088,0.331483123296445,0.585691764857851,0.558082669134041,0.999424181882359,NS
ENSG00000091140,41.7515990435937,-0.160959591778032,0.267983985332246,-0.600631383171927,0.548085530407492,0.999424181882359,NS
ENSG00000091157,18.0010752860671,-0.170408139647198,0.406410930334402,-0.419300089953247,0.674996830842392,0.999424181882359,NS
ENSG00000091164,30.6419072104747,0.0919986239857281,0.307891910389858,0.298801692675972,0.765091359343154,0.999424181882359,NS
ENSG00000091262,16.1217864281445,0.516114663404953,0.490441183397873,1.05234772461238,0.292640043149959,0.999424181882359,NS
ENSG00000091317,1069.25843795056,-0.119627219517894,0.14924656015452,-0.801540882376388,0.422818586333251,0.999424181882359,NS
ENSG00000091436,22.2424318931047,-0.576950102717478,0.662915358658633,-0.870322425301626,0.384124227085241,0.999424181882359,NS
ENSG00000091527,321.082737091461,-0.0746490023634305,0.16744983630889,-0.445799195800511,0.655742302774362,0.999424181882359,NS
ENSG00000091542,95.8655073809108,-0.426269977313073,0.250449710339361,-1.70201824843588,0.0887519474807965,0.999424181882359,NS
ENSG00000091592,1325.52016577539,0.199597547650565,0.150780306200572,1.32376404240124,0.185581421592157,0.999424181882359,NS
ENSG00000091640,14.753245343538,0.122743070881889,0.435260654641409,0.281999003523558,0.777944274381011,0.999424181882359,NS
ENSG00000092010,570.617025246001,-0.0790527533248151,0.173630542052623,-0.455292901757205,0.648898532213276,0.999424181882359,NS
ENSG00000092020,121.546637279641,-0.203951467509378,0.276064028896528,-0.738783203029399,0.460038652975327,0.999424181882359,NS
ENSG00000092036,100.124931827581,0.173006753770251,0.246117905294908,0.702942573653663,0.48209153800794,0.999424181882359,NS
ENSG00000092067,6.79325228926692,0.353559559773306,0.81795310968906,0.432249178571752,0.665560319822986,0.999424181882359,NS
ENSG00000092094,32.7136956682538,0.355102889974598,0.294614659036621,1.20531303885479,0.228082477907215,0.999424181882359,NS
ENSG00000092098,122.011167533595,-0.268786124677059,0.220221006762298,-1.2205289977953,0.222264403776246,0.999424181882359,NS
ENSG00000092108,18.7779686258574,0.183234570723938,0.415248214569246,0.441265162124814,0.659021043887779,0.999424181882359,NS
ENSG00000092140,11.9068127052729,0.0288606513608334,0.471171307762787,0.0612529899111842,0.951157729075111,0.999424181882359,NS
ENSG00000092148,51.6075502477528,-0.386964078196821,0.267130458568594,-1.44859586686726,0.147450476122057,0.999424181882359,NS
ENSG00000092199,876.834115423581,-0.0340630459169511,0.114672492020212,-0.297046356252092,0.766431118281812,0.999424181882359,NS
ENSG00000092200,46.5739736182695,0.0934689930496879,0.29324723456413,0.318737849953185,0.749925310335283,0.999424181882359,NS
ENSG00000092201,55.8360036356758,0.179329217144141,0.244918895575301,0.732198374171606,0.464047496544928,0.999424181882359,NS
ENSG00000092203,184.913659307353,-0.076688032549868,0.169404927473866,-0.45269068434682,0.650771488493331,0.999424181882359,NS
ENSG00000092330,149.09589018309,-0.121732671789613,0.172926525704697,-0.703956037360589,0.481460152061162,0.999424181882359,NS
ENSG00000092439,23.8197636225586,-0.318766258818252,0.340609214011106,-0.935870921001738,0.349339650730367,0.999424181882359,NS
ENSG00000092531,407.034803867625,0.121872264484395,0.172692651129935,0.705717722711301,0.48036369732795,0.999424181882359,NS
ENSG00000092758,37.1737546957452,-0.0650972570568892,0.360457970069349,-0.180595970854425,0.856684718673797,0.999424181882359,NS
ENSG00000092820,73.0712603661288,-0.238935384294181,0.243464434980685,-0.981397485481346,0.326396765674921,0.999424181882359,NS
ENSG00000092841,1104.19622343821,0.0352057879371286,0.136457994636759,0.257997254252811,0.796409026300797,0.999424181882359,NS
ENSG00000092847,88.5224423611204,0.0371040272056366,0.224285821274633,0.165431889518346,0.868604055257406,0.999424181882359,NS
ENSG00000092871,245.289736046396,0.0596661776541266,0.194183522447376,0.307266944703284,0.758640193763207,0.999424181882359,NS
ENSG00000092929,884.728848056343,0.216513111140355,0.162712232086079,1.33065048868492,0.183304041357932,0.999424181882359,NS
ENSG00000092931,16.4813674161461,0.286370265113465,0.408592737178144,0.700869690174177,0.483384341449332,0.999424181882359,NS
ENSG00000093000,321.893934099667,0.161551948960556,0.22979219670994,0.703034964953481,0.48203395975987,0.999424181882359,NS
ENSG00000093072,15.8980707511343,-1.28948044733986,0.912748619819407,-1.41274434092817,0.157730908937396,0.999424181882359,NS
ENSG00000093134,447.412181620143,-0.393544830882592,0.404054368524254,-0.973989793304187,0.330061607088726,0.999424181882359,NS
ENSG00000093144,35.505630902368,-0.261025012861876,0.365199091202812,-0.714747158877557,0.474765291804246,0.999424181882359,NS
ENSG00000093167,58.2445467149028,0.0775908852218489,0.282814822457213,0.274352258299996,0.783813928185661,0.999424181882359,NS
ENSG00000093183,9.04782586240623,0.0817562747431159,0.540091498868194,0.151374859471854,0.879680020153408,0.999424181882359,NS
ENSG00000094631,23.7659852334808,0.193623682735441,0.344137816214099,0.562634135549291,0.573684042637028,0.999424181882359,NS
ENSG00000094914,11.3201286668782,-0.118393068137057,0.525034559614799,-0.225495762076917,0.821593621856346,0.999424181882359,NS
ENSG00000094975,42.6822995632683,-0.209451308648966,0.29410838011426,-0.712156887769042,0.476367630361825,0.999424181882359,NS
